trade_name;substance_name;ean_code
Alpicort;Prednisolonum + Acidum salicylicum;05909991457723
Esotkaleno;Prednisonum;05909991529383
Esotkaleno;Prednisonum;05909991529406
LisiHEXAL 20;Lisinoprilum;05909991457846
Betaloc ZOK 25;Metoprololi succinas;05909991457853
Vetdrax;Tulathromycinum;5909991457860
Vetdrax;Tulathromycinum;5909991457877
Metrotab vet. Flavoured;Metronidazolum;4042668305789
Leukeran;Chlorambucilum;05909991457884
Metrotab vet. Flavoured;Metronidazolum;4042668305796
Metrotab vet. Flavoured;Metronidazolum;4042668305802
Alymsys;Bevacizumabum;08436596260030
Alymsys;Bevacizumabum;08436596260047
Pentohexal 600 Retard;Pentoxifyllinum;05909991458072
Roticox;Etoricoxibum;05909991458089
Roticox;Etoricoxibum;05909991458096
Roticox;Etoricoxibum;05909991458102
Roticox;Etoricoxibum;05909991458119
Roticox;Etoricoxibum;05909991458126
Roticox;Etoricoxibum;05909991458133
Frisium 10;Clobazamum;05909991458140
Liberelle;Norgestimatum + Ethinylestradiolum;05909991458157
Liberelle;Norgestimatum + Ethinylestradiolum;05909991458164
Sortis 10;Atorvastatinum;05909991458171
Enspryng;Satralizumabum;07613326032322
Tritace 10;Ramiprilum;05909991458348
Augmentin;Amoxicillinum + Acidum clavulanicum;05909991458355
Augmentin;Amoxicillinum + Acidum clavulanicum;05909991458362
Doraxx;Tulathromycinum;5909991458379
Doraxx;Tulathromycinum;5909991458386
Xanax;Alprazolamum;05909991458485
Xanax;Alprazolamum;05909991458492
Xanax;Alprazolamum;05909991458508
Vigantoletten 1000;Cholecalciferolum;05909991458546
Vigantoletten 1000;Cholecalciferolum;05909991458553
Kyleena;Levonorgestrelum;05909991458560
Evrenzo;Roxadustatum;05909991458690
Cladaxxa;Amoxicillinum trihydricum + Acidum clavulanicum;3838989736217
Evrenzo;Roxadustatum;05909991458706
Evrenzo;Roxadustatum;05909991458713
Evrenzo;Roxadustatum;05909991458720
Evrenzo;Roxadustatum;05909991458737
Cladaxxa;Amoxicillinum trihydricum + Acidum clavulanicum;3838989736200
Cladaxxa;Amoxicillinum trihydricum + Acidum clavulanicum;3838989736224
Olzapin;Olanzapinum;05909991530945
Olzapin;Olanzapinum;05909991530952
Olzapin;Olanzapinum;05909991530969
Olzapin;Olanzapinum;05909991530976
Ketoprocen;Ketoprofenum;8435384064645
Bilastyna Hitaxa;Bilastinum;05909991483944
Bilastyna Hitaxa;Bilastinum;05900411013413
Astepro;Azelastini hydrochloridum;05901797711016
Astepro;Azelastini hydrochloridum;05901797711078
Astepro;Azelastini hydrochloridum;05901797711061
Astepro;Azelastini hydrochloridum;05901797711092
Astepro;Azelastini hydrochloridum;05901797711085
Allergodil SPRINT;Azelastini hydrochloridum;05901797711023
Allergodil SPRINT;Azelastini hydrochloridum;05901797711009
Allergodil SPRINT;Azelastini hydrochloridum;05901797711030
Allergodil SPRINT;Azelastini hydrochloridum;05901797711054
Allergodil SPRINT;Azelastini hydrochloridum;05901797711047
Lexotan;Bromazepamum;05909991458881
Pimafucort;Hydrocortisonum + Natamycinum + Neomycinum;05909991458898
Clatra;Bilastinum;05909991458904
Clatra;Bilastinum;05909991458911
Clatra;Bilastinum;05909991458928
Clatra;Bilastinum;05909991458935
Clatra;Bilastinum;05909991458942
Pemetrexed Accord;Pemetrexedum;05055565768952
Pemetrexed Accord;Pemetrexedum;05055565768976
Pemetrexed Accord;Pemetrexedum;05055565768969
Esotkaleno;Prednisonum;05909991529413
Esotkaleno;Prednisonum;05909991529376
Ontozry;Cenobamatum;05909991458959
Ontozry;Cenobamatum;05909991458966
Ontozry;Cenobamatum;05909991458973
Ontozry;Cenobamatum;05909991458980
Ontozry;Cenobamatum;05909991459000
Ontozry;Cenobamatum;05909991458997
Ontozry;Cenobamatum;05909991459048
Ontozry;Cenobamatum;05909991459062
Ontozry;Cenobamatum;05909991459055
Ontozry;Cenobamatum;05909991459079
Ontozry;Cenobamatum;05909991459093
Ontozry;Cenobamatum;05909991459086
Kardatuxan;Rivaroxabanum;05907594033313
Kardatuxan;Rivaroxabanum;05907594033320
Kardatuxan;Rivaroxabanum;05907594033337
Kardatuxan;Rivaroxabanum;05907594033344
Kardatuxan;Rivaroxabanum;05907594033351
Kardatuxan;Rivaroxabanum;05907594033368
Kardatuxan;Rivaroxabanum;5907594033382
Kardatuxan;Rivaroxabanum;05907594033375
Kardatuxan;Rivaroxabanum;05907594033399
Kardatuxan;Rivaroxabanum;05907594033405
Kardatuxan;Rivaroxabanum;05907594033429
Kardatuxan;Rivaroxabanum;05907594033412
Kardatuxan;Rivaroxabanum;05907594033436
Kardatuxan;Rivaroxabanum;05907594033450
Kardatuxan;Rivaroxabanum;05907594033443
Kardatuxan;Rivaroxabanum;05907594033467
Kardatuxan;Rivaroxabanum;05907594033474
Kardatuxan;Rivaroxabanum;05907594033481
Telexer;Dabigatranum etexilatum;05907594033245
Telexer;Dabigatranum etexilatum;05907594033269
Telexer;Dabigatranum etexilatum;05907594033252
Telexer;Dabigatranum etexilatum;05907594033290
Telexer;Dabigatranum etexilatum;05907594033283
Telexer;Dabigatranum etexilatum;05907594033306
Telexer;Dabigatranum etexilatum;05907594033276
Olfen 100 SR;Diclofenacum natricum;05909991459178
Olfen 100 SR;Diclofenacum natricum;05909991459185
Krusaxyl;Ticagrelorum;05909991551643
Krusaxyl;Ticagrelorum;05909991551650
Krusaxyl;Ticagrelorum;05909991551667
Krusaxyl;Ticagrelorum;05909991551674
Krusaxyl;Ticagrelorum;05909991551681
Krusaxyl;Ticagrelorum;05909991551698
Krusaxyl;Ticagrelorum;05909991551735
Krusaxyl;Ticagrelorum;05909991551704
Krusaxyl;Ticagrelorum;05909991551711
Krusaxyl;Ticagrelorum;05909991551728
Krusaxyl;Ticagrelorum;05909991551742
Krusaxyl;Ticagrelorum;05909991551759
Krusaxyl;Ticagrelorum;05909991551766
Krusaxyl;Ticagrelorum;05909991551773
Krusaxyl;Ticagrelorum;05909991551780
Krusaxyl;Ticagrelorum;05909991551797
Krusaxyl;Ticagrelorum;05909991551803
Krusaxyl;Ticagrelorum;05909991551810
Krusaxyl;Ticagrelorum;05909991551827
Krusaxyl;Ticagrelorum;05909991551834
Krusaxyl;Ticagrelorum;05909991551841
Krusaxyl;Ticagrelorum;05909991551858
Enzalutamide Accord;Enzalutamidum;05909991554217
Enzalutamide Accord;Enzalutamidum;05909991554224
Anopyrin;Acidum acetylsalicylicum;05909991507237
Mifoglame;Sitagliptinum;05397258001107
Mifoglame;Sitagliptinum;05397258001114
Sitagliptin +pharma;Sitagliptinum;05901720140883
Sitagliptin +pharma;Sitagliptinum;05901720140890
Sitagliptin +pharma;Sitagliptinum;05901720140906
Sitagliptin +pharma;Sitagliptinum;05901720140913
Sitagliptin +pharma;Sitagliptinum;05901720140920
Sitagliptin +pharma;Sitagliptinum;05901720140937
Sitagliptin +pharma;Sitagliptinum;05901720140944
Sitagliptin +pharma;Sitagliptinum;05901720140951
Sitagliptin +pharma;Sitagliptinum;05901720140968
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141019
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141026
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141033
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141040
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141057
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141064
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141071
Sitagliptin + Metformin hydrochloride +pharma;Sitagliptinum + Metformini hydrochloridum;05901720141088
Xiltess;Rivaroxabanum;05995327192918
Xiltess;Rivaroxabanum;05995327192925
Xiltess;Rivaroxabanum;05995327192932
Xiltess;Rivaroxabanum;05995327192949
Xiltess;Rivaroxabanum;05995327192956
Xiltess;Rivaroxabanum;05995327192963
Xiltess;Rivaroxabanum;05995327192970
Xiltess;Rivaroxabanum;05995327192987
Xiltess;Rivaroxabanum;05995327192994
Xiltess;Rivaroxabanum;05995327193007
Xiltess;Rivaroxabanum;05995327193014
Xiltess;Rivaroxabanum;05995327193021
Xiltess;Rivaroxabanum;05995327193038
Xiltess;Rivaroxabanum;05995327193045
Xiltess;Rivaroxabanum;05995327193052
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508333
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508340
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508357
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508364
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508371
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508388
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508395
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508401
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508418
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508425
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508432
Amlodipine + Valsartan + Hydrochlorothiazide Polpharma;Amlodipinum + Valsartanum + Hydrochlorothiazidum;05909991508449
Straben;Flurbiprofenum;05909991504502
Sugammadex Delfarma;Sugammadexum;05909991471187
Sugammadex Delfarma;Sugammadexum;05909991471194
Sugammadex Zentiva;Sugammadexum;05909991483227
Sugammadex Zentiva;Sugammadexum;05909991483234
Testosterone enantate EVER Pharma;Testosteroni enantas;05909991569174
Testosterone enantate EVER Pharma;Testosteroni enantas;05909991569181
Testosterone enantate EVER Pharma;Testosteroni enantas;05909991569198
Testosterone enantate EVER Pharma;Testosteroni enantas;05909991569211
Propofol Eignapharma;Propofolum;08904131212207
Propofol Eignapharma;Propofolum;08904131212214
Mirena;Levonorgestrelum;05909991459246
Argosulfan;Sulfathiazolum argentum;05909991459253
Lorinden A;Flumetasoni pivalas + Acidum salicylicum;05909991459260
Beto 50 ZK;Metoprololi succinas;05909991459277
Beto 50 ZK;Metoprololi succinas;05909991459284
Atarax;Hydroxyzini hydrochloridum;05909991459291
Concor Cor 2,5;Bisoprololi fumaras;05909991459307
Concor Cor 2,5;Bisoprololi fumaras;05909991459314
Concor Cor 7,5;Bisoprololi fumaras;05909991459321
Concor Cor 7,5;Bisoprololi fumaras;05909991459338
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459345
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459352
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459369
Maxitrol;Dexamethasonum + Neomycini sulfas + Polymyxini B sulfas;05909991459376
Ponvory;Ponesimodum;05413868120363
Ponvory;Ponesimodum;03760250441806
Ponvory;Ponesimodum;05413868120370
Ponvory;Ponesimodum;03760250441813
Koselugo;Selumetinibum;05000456070058
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459383
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459390
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459406
Koselugo;Selumetinibum;05000456070065
Abiraterone Krka;Abirateroni acetas;03838989746711
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459413
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459420
Cylanic;Amoxicillinum trihydricum + Kalii clavulanas;5909991459437
Adtralza;Tralokinumabum;03400930230268
Onureg;Azacitidinum;07640133688435
Onureg;Azacitidinum;07640133688442
Orladeyo;Berotralstatum;05391540110096
Pradaxa;Dabigatranum etexilatum;05909991459659
Iberogast;Preparat ziołowy;05909991459628
Iberogast;Preparat ziołowy;05909991459635
Iberogast;Preparat ziołowy;05909991459642
Pradaxa;Dabigatranum etexilatum;05909991459666
Pradaxa;Dabigatranum etexilatum;05909991459673
Pradaxa;Dabigatranum etexilatum;05909991459680
Pradaxa;Dabigatranum etexilatum;05909991459697
Pradaxa;Dabigatranum etexilatum;05909991459703
Zolmitriptan BIJON;Zolmitriptanum;05909991459727
Porcilis Lawsonia ID;Szczepionka przeciw zakażeniom Lawsonia intracellularis, inaktywowana;8713184210036
Porcilis Lawsonia ID;Szczepionka przeciw zakażeniom Lawsonia intracellularis, inaktywowana;8713184210869
Zolmitriptan BIJON;Zolmitriptanum;05909991459741
Nobivac Respira Bb;Szczepionka przeciwko Bordetella bronchiseptica, inaktywowana;8713184217905
Nobivac Respira Bb;Szczepionka przeciwko Bordetella bronchiseptica, inaktywowana;5909991589820
Nobivac Respira Bb;Szczepionka przeciwko Bordetella bronchiseptica, inaktywowana;8713184217929
Troxxan;Tulathromycinum;5909991459758
Troxxan;Tulathromycinum;5909991459765
Metoclopramidum Polpharma;Metoclopramidi hydrochloridum;05909991459772
Nolpaza 40 mg tabletki dojelitowe;Pantoprazolum;05909991459789
Nolpaza 40 mg tabletki dojelitowe;Pantoprazolum;05909991459796
Xanax SR;Alprazolamum;05909991459819
Xanax SR;Alprazolamum;05909991459826
Prenessa;tert-Butylamini perindoprilum;05909991459840
Dopegyt;Methyldopum;05909991459857
Piramil;Ramiprilum;05909991460129
Ibuprofen Dr. Max;Ibuprofenum;08595566453503
Ibuprofen Dr. Max;Ibuprofenum;08595566453510
Ibuprofen Dr. Max;Ibuprofenum;08595566453527
Rytmonorm 150;Propafenoni hydrochloridum;05909991460488
Rytmonorm 150;Propafenoni hydrochloridum;05909991460525
Rytmonorm 150;Propafenoni hydrochloridum;05909991460532
Zofenil 7,5;Zofenoprilum calcicum;05909991460549
Prenessa;tert-Butylamini perindoprilum;05909991460624
Equoral;Ciclosporinum;05909991460679
Diaprel MR;Gliclazidum;05909991460785
Diaprel MR;Gliclazidum;05909991460808
Diaprel MR;Gliclazidum;05909991460815
Diaprel MR;Gliclazidum;05909991460778
Kelevo;Levothyroxinum natricum;4050478012070
Kelevo;Levothyroxinum natricum;4050478012117
Kelevo;Levothyroxinum natricum;4050478012100
Kelevo;Levothyroxinum natricum;5909991556150
Kelevo;Levothyroxinum natricum;5909991556167
Kelevo;Levothyroxinum natricum;5909991556174
Kelevo;Levothyroxinum natricum;4050478012087
Kelevo;Levothyroxinum natricum;4050478012124
Kelevo;Levothyroxinum natricum;4050478012131
Kelevo;Levothyroxinum natricum;5909991556181
Kelevo;Levothyroxinum natricum;5909991556198
Kelevo;Levothyroxinum natricum;5909991556204
Kelevo;Levothyroxinum natricum;4050478012094
Kelevo;Levothyroxinum natricum;4050478012148
Kelevo;Levothyroxinum natricum;4050478012155
Kelevo;Levothyroxinum natricum;5909991556273
Kelevo;Levothyroxinum natricum;5909991556280
Kelevo;Levothyroxinum natricum;5909991556297
Valsacor 320 mg tabletki powlekane;Valsartanum;05909991460914
Valsacor 320 mg tabletki powlekane;Valsartanum;05909991483036
Femoston;Estradiolum, Estradiolum + Dydrogesteronum;05909991460921
Femoston;Estradiolum, Estradiolum + Dydrogesteronum;05909991460938
Alpragen;Alprazolamum;05909991460945
Clindacutin;Clindamycini hydrochloridum;5909991460952
Xanax;Alprazolamum;05909991460969
Xanax;Alprazolamum;05909991460976
Xanax;Alprazolamum;05909991460983
Xanax;Alprazolamum;05909991460990
Xanax;Alprazolamum;05909991461003
Xanax;Alprazolamum;05909991461010
Smecta;Diosmectiteum;05909991461027
Smecta;Diosmectiteum;05909991461034
Dimtruzic;Dimethylis fumaras;07613421110314
Dimtruzic;Dimethylis fumaras;07613421110321
Addiphos;Kalii dihydrogenophosphas + Dinatrii phosphas dihydricus + Kalii hydroxidum;05909991461171
APAP przeziębienie MAX;Paracetamolum + Coffeinum + Phenylephrini hydrochloridum;05903031289329
APAP przeziębienie MAX;Paracetamolum + Coffeinum + Phenylephrini hydrochloridum;05903031289312
APAP przeziębienie MAX;Paracetamolum + Coffeinum + Phenylephrini hydrochloridum;05903031289305
Egolanza;Olanzapinum;05909991461294
Egolanza;Olanzapinum;05909991461300
Vidisic;Carbomerum;05909991461331
Ryeqo;Relugolixum + Estradiolum + Norethisteroni acetas;05997001370742
Ryeqo;Relugolixum + Estradiolum + Norethisteroni acetas;05997001371824
Ryeqo;Relugolixum + Estradiolum + Norethisteroni acetas;05997001377949
Telmisartan EGIS;Telmisartanum;05909991461348
Telmisartan EGIS;Telmisartanum;05909991461355
Telmisartan EGIS;Telmisartanum;05909991461362
Telmisartan EGIS;Telmisartanum;05909991461379
Telmisartan EGIS;Telmisartanum;05909991461386
Melatonina Polski Lek;Melatoninum;05909991582722
Melatonina Polski Lek;Melatoninum;05909991582692
Melatonina Polski Lek;Melatoninum;05909991582715
Melatonina Polski Lek;Melatoninum;05909991582708
Melatonina Polski Lek;Melatoninum;05909991582685
Melasolaren;Melatoninum;05909991584504
Melasolaren;Melatoninum;05909991584528
Melasolaren;Melatoninum;05909991584535
Melasolaren;Melatoninum;05909991584511
Melasolaren;Melatoninum;05909991584498
Braunovidon;Povidonum iodinatum;05909991461904
Braunovidon;Povidonum iodinatum;05909991592912
IPP 40;Pantoprazolum;05909991461911
IPP 40;Pantoprazolum;05909991461928
IPP 40;Pantoprazolum;05909991461935
Dipeptiven;N(2)-L-alanyl-L-glutaminum;05909991461942
Vivace 5 mg;Ramiprilum;05909991461959
Vivace 5 mg;Ramiprilum;05909991461966
Vivace 10 mg;Ramiprilum;05909991461973
Vivace 10 mg;Ramiprilum;05909991461980
Gynoxin Optima;Fenticonazoli nitras;05909991462000
Moviprep;Produkt złożony;05909991462017
Sortis 10;Atorvastatinum;05909991462031
Cordarone;Amiodaroni hydrochloridum;05909991462048
Pylera;Bismuthi kalii subcitras + Metronidazolum + Tetracyclini hydrochloridum;05909991462055
Lioresal Intrathecal 0,05 mg/1 ml;Baclofenum;05909991462086
Concor 5;Bisoprololi fumaras;05909991462093
Concor 5;Bisoprololi fumaras;05909991462109
Concor 5;Bisoprololi fumaras;05909991462116
Alka-Seltzer;Acidum acetylsalicylicum;05909991462123
Alka-Seltzer;Acidum acetylsalicylicum;05909991462130
Alka-Seltzer;Acidum acetylsalicylicum;05909991462147
Alka-Seltzer;Acidum acetylsalicylicum;05909991462154
Desferal;Deferoxamini mesilas;05909991462192
Cetraxal Plus;Ciprofloxacinum + Fluocinoloni acetonidum;05909991462208
Fucidin;Natrii fusidas;05909991462222
Dostinex;Cabergolinum;05909991462239
Dostinex;Cabergolinum;05909991462246
Dopegyt;Methyldopum;05909991462253
Dopegyt;Methyldopum;05909991462260
Latanoprost BIJON;Latanoprostum;05909991462376
Rivaroxaban Farmak;Rivaroxabanum;05909991516383
Rivaroxaban Farmak;Rivaroxabanum;05909991516390
Rivaroxaban Farmak;Rivaroxabanum;05909991516406
Rivaroxaban Farmak;Rivaroxabanum;05909991516413
Rivaroxaban Farmak;Rivaroxabanum;05909991516420
Rivaroxaban Farmak;Rivaroxabanum;05909991516437
HELICID;Omeprazolum;05909991511180
HELICID;Omeprazolum;05909991511197
HELICID;Omeprazolum;05909991511203
HELICID;Omeprazolum;05909991511210
Hepa-Merz;Ornithini aspartas;05909991462451
Cezera;Levocetirizini dihydrochloridum;05909991462468
Cezera;Levocetirizini dihydrochloridum;05909991462475
Nootropil;Piracetamum;05909991462482
Betoptic 0,5%;Betaxololum;05909991462499
ABILIUM;Aripiprazolum;05909991473273
ABILIUM;Aripiprazolum;05909991473266
ABILIUM;Aripiprazolum;05909991473259
Monural;Fosfomycinum;05909991462512
Solacutan;Diclofenacum natricum;05909991462505
Tardyferon;Ferrosi sulfas;05909991462529
Cinie 100;Sumatriptanum;05909991462536
Cinie 100;Sumatriptanum;05909991462543
Cinie 100;Sumatriptanum;05909991462550
Cinie 100;Sumatriptanum;05909991462567
Cinie 100;Sumatriptanum;05909991462574
Produodopa;Foslevodopum + Foscarbidopum;08054083025162
Nootropil;Piracetamum;05909991462581
Nootropil;Piracetamum;05909991462598
Nootropil;Piracetamum;05909991462604
Nootropil;Piracetamum;05909991462611
Penicryl;Benzylpenicillinum;05909991525040
Penicryl;Benzylpenicillinum;05909991525057
Rivaroxaban STADA;Rivaroxabanum;05909991535988
Rivaroxaban STADA;Rivaroxabanum;05909991535995
Rivaroxaban STADA;Rivaroxabanum;05909991536008
Rivaroxaban STADA;Rivaroxabanum;05909991536015
Rivaroxaban STADA;Rivaroxabanum;05909991536022
